keyword,title,price,rating,reviews,platform,delivery,delivery_days,price_missing,rating_missing,reviews_missing,delivery_days_missing
power bank fast charging,Puma power bank fast charging Model 759 !!!,27396.0,4.9,4497.0,Reliance Digital,5 Days,5.0,True,False,False,False
men running shoes,Philips men running shoes Model 691,22398.0,3.6,2998.0,Amazon,Free Delivery,,True,False,False,True
men running shoes,Puma men running shoes Model 682,31925.0,4.1,504.0,Flipkart,5 Days,5.0,False,False,False,False
power bank fast charging,Puma power bank fast charging Model 955,25138.0,4.7,1783.0,Amazon,2 Days,2.0,False,False,False,False
air fryer India,Dell air fryer India Model 426,25678.0,4.1,3123.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,Puma office chair ergonomic Model 306,238330.0,2.6,293.0,Flipkart,5 Days,5.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 358,27382.0,4.2,2911.0,Amazon,5 Days,5.0,False,False,False,False
power bank fast charging,Dell power bank fast charging Model 384,48358.0,2.9,3901.0,Flipkart,2 Days,2.0,False,False,False,False
microwave oven convection,Dell microwave oven convection Model 261,29727.0,4.5,729.0,Croma,2 Days,2.0,False,False,False,False
men running shoes,HP men running shoes Model 481,22398.0,3.4,2249.0,Croma,2 Days,2.0,True,False,True,False
men running shoes,HP men running shoes Model 580,461640.0,4.0,3916.0,Amazon,2 Days,2.0,False,False,False,False
power bank fast charging,Nike power bank fast charging Model 349,40721.0,3.6,2624.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,Dell office chair ergonomic Model 197,5177.0,3.6,764.0,Croma,Free Delivery,,False,False,False,True
air fryer India,Sony air fryer India Model 541,36843.0,5.0,3896.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Samsung office chair ergonomic Model 914,39692.0,2.5,3206.0,Reliance Digital,2 Days,2.0,False,False,False,False
air fryer India,LG air fryer India Model 715,137250.0,2.9,3483.0,Reliance Digital,Free Delivery,,False,False,False,True
air fryer India,Philips air fryer India Model 213,24365.0,4.4,2655.0,Amazon,2 Days,2.0,True,False,False,False
microwave oven convection,Samsung microwave oven convection Model 185,24180.5,3.2,4994.0,Reliance Digital,2 Days,2.0,True,False,False,False
microwave oven convection,Puma microwave oven convection Model 932,43698.0,4.6,933.0,Croma,5 Days,5.0,False,False,False,False
office chair ergonomic,Sony office chair ergonomic Model 161,45347.0,4.5,1603.0,Amazon,5 Days,5.0,False,False,False,False
microwave oven convection,LG microwave oven convection Model 410 !!!,22679.0,3.8,2444.0,Reliance Digital,Free Delivery,,False,True,False,True
air fryer India,Dell air fryer India Model 866,24365.0,4.9,1352.0,Reliance Digital,Free Delivery,,True,False,False,True
office chair ergonomic,LG office chair ergonomic Model 829,48662.0,4.2,771.0,Amazon,2 Days,2.0,False,False,False,False
power bank fast charging,Nike power bank fast charging Model 179,27819.0,4.4,4685.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,LG air fryer India Model 766,14150.0,3.9,4540.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,LG air fryer India Model 734 !!!,12278.0,3.7,3022.0,Flipkart,Free Delivery,,False,False,False,True
men running shoes,Boat men running shoes Model 957,45374.0,4.5,4979.0,Reliance Digital,2 Days,2.0,False,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 597,4149.0,3.6,2704.0,Reliance Digital,5 Days,5.0,False,False,False,False
office chair ergonomic,Sony office chair ergonomic Model 529,26090.0,4.7,2527.0,Flipkart,2 Days,2.0,False,False,False,False
microwave oven convection,Nike microwave oven convection Model 978,12578.0,2.7,788.0,Flipkart,2 Days,2.0,False,False,False,False
power bank fast charging,Samsung power bank fast charging Model 302,289730.0,3.3,1230.0,Croma,Free Delivery,,False,False,False,True
microwave oven convection,HP microwave oven convection Model 563,25389.0,3.8,1359.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,Boat office chair ergonomic Model 391,3892.0,2.8,1107.0,Reliance Digital,Free Delivery,,False,False,False,True
men running shoes,Puma men running shoes Model 181,14503.0,3.3,259.0,Amazon,5 Days,5.0,False,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 138,33684.0,4.1,4006.0,Croma,5 Days,5.0,False,False,False,False
men running shoes,Boat men running shoes Model 131,4525.0,4.3,60.0,Amazon,Free Delivery,,False,False,False,True
air fryer India,Philips air fryer India Model 708,39908.0,3.6,3101.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,HP microwave oven convection Model 837,11861.0,4.4,1200.0,Amazon,Free Delivery,,False,False,False,True
air fryer India,Philips air fryer India Model 898,1480.0,4.4,4269.0,Croma,Free Delivery,,False,False,False,True
power bank fast charging,LG power bank fast charging Model 917,28909.0,4.2,589.0,Reliance Digital,2 Days,2.0,False,False,False,False
power bank fast charging,LG power bank fast charging Model 462,35863.0,2.6,3980.0,Amazon,2 Days,2.0,False,False,False,False
air fryer India,LG air fryer India Model 363,10393.0,3.5,3600.0,Croma,2 Days,2.0,False,False,False,False
power bank fast charging,Samsung power bank fast charging Model 274,40982.0,2.7,1415.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,Samsung office chair ergonomic Model 666,4203.0,4.0,3908.0,Croma,5 Days,5.0,False,False,False,False
men running shoes,LG men running shoes Model 798,14557.0,4.2,4101.0,Flipkart,Free Delivery,,False,False,False,True
men running shoes,HP men running shoes Model 164,25568.0,3.8,2404.0,Croma,2 Days,2.0,False,False,False,False
air fryer India,HP air fryer India Model 122 !!!,3007.0,3.0,798.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,LG office chair ergonomic Model 249,25335.0,4.5,4364.0,Flipkart,5 Days,5.0,True,False,False,False
power bank fast charging,Nike power bank fast charging Model 647,21053.0,3.9,3385.0,Amazon,2 Days,2.0,False,False,False,False
power bank fast charging,Nike power bank fast charging Model 586,42301.0,4.6,1978.0,Flipkart,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 169,12817.0,4.8,3939.0,Flipkart,2 Days,2.0,False,False,False,False
air fryer India,LG air fryer India Model 148,42752.0,4.7,304.0,Amazon,2 Days,2.0,False,False,False,False
office chair ergonomic,LG office chair ergonomic Model 379,44740.0,2.5,4236.0,Reliance Digital,2 Days,2.0,False,False,False,False
microwave oven convection,Philips microwave oven convection Model 925,26739.0,4.8,461.0,Reliance Digital,2 Days,2.0,False,False,False,False
power bank fast charging,Nike power bank fast charging Model 403 !!!,40193.0,4.9,4205.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,HP office chair ergonomic Model 389,12474.0,5.0,1626.0,Amazon,5 Days,5.0,False,False,False,False
office chair ergonomic,Sony office chair ergonomic Model 476,49990.0,4.9,1424.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 550,25335.0,4.6,2088.0,Amazon,Free Delivery,,True,False,False,True
men running shoes,LG men running shoes Model 597,6967.0,3.7,1700.0,Reliance Digital,2 Days,2.0,False,True,False,False
office chair ergonomic,Puma office chair ergonomic Model 150,3938.0,3.3,270.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,Boat office chair ergonomic Model 756,405890.0,3.7,665.0,Amazon,2 Days,2.0,False,True,False,False
office chair ergonomic,Philips office chair ergonomic Model 378,34748.0,3.6,3627.0,Flipkart,2 Days,2.0,False,False,False,False
microwave oven convection,Puma microwave oven convection Model 455,12233.0,2.6,129.0,Flipkart,2 Days,2.0,False,False,False,False
office chair ergonomic,Samsung office chair ergonomic Model 472,98570.0,3.7,3938.0,Amazon,2 Days,2.0,False,True,False,False
microwave oven convection,LG microwave oven convection Model 764,41983.0,4.7,1505.0,Flipkart,2 Days,2.0,False,False,False,False
men running shoes,HP men running shoes Model 632 !!!,22398.0,3.5,1442.0,Amazon,5 Days,5.0,True,False,False,False
power bank fast charging,Sony power bank fast charging Model 327,24058.0,4.6,251.0,Croma,5 Days,5.0,False,False,False,False
microwave oven convection,Puma microwave oven convection Model 155 !!!,13333.0,5.0,14.0,Reliance Digital,5 Days,5.0,False,False,False,False
air fryer India,LG air fryer India Model 541,21052.0,2.8,3250.0,Amazon,2 Days,2.0,False,False,False,False
men running shoes,Philips men running shoes Model 473,22398.0,4.2,3085.0,Reliance Digital,Free Delivery,,True,False,False,True
power bank fast charging,Puma power bank fast charging Model 349,28673.0,4.0,1584.0,Amazon,2 Days,2.0,False,False,False,False
air fryer India,Boat air fryer India Model 971,12775.0,4.0,2898.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Samsung office chair ergonomic Model 195,1336.0,4.2,3413.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,Boat office chair ergonomic Model 668,1919.0,2.9,1430.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,Dell microwave oven convection Model 232,49064.0,4.5,1963.0,Croma,5 Days,5.0,False,False,False,False
office chair ergonomic,Samsung office chair ergonomic Model 196,45448.0,3.1,465.0,Reliance Digital,Free Delivery,,False,False,False,True
men running shoes,Nike men running shoes Model 539,22398.0,2.7,685.0,Flipkart,2 Days,2.0,False,False,False,False
microwave oven convection,Philips microwave oven convection Model 148,402890.0,3.8,4840.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Samsung office chair ergonomic Model 959,11870.0,3.4,3887.0,Flipkart,5 Days,5.0,False,False,False,False
office chair ergonomic,Samsung office chair ergonomic Model 750,24312.0,4.6,1105.0,Amazon,2 Days,2.0,False,False,False,False
men running shoes,LG men running shoes Model 770,34889.0,3.4,51.0,Amazon,5 Days,5.0,False,False,False,False
air fryer India,HP air fryer India Model 401,37436.0,3.8,2306.0,Croma,5 Days,5.0,False,True,False,False
office chair ergonomic,Dell office chair ergonomic Model 783,10831.0,2.8,547.0,Croma,2 Days,2.0,False,False,False,False
power bank fast charging,Dell power bank fast charging Model 326,12582.0,4.4,3935.0,Amazon,5 Days,5.0,False,False,False,False
microwave oven convection,Puma microwave oven convection Model 288,49325.0,4.8,1563.0,Amazon,Free Delivery,,False,False,False,True
microwave oven convection,Dell microwave oven convection Model 714,26693.0,4.9,3601.0,Croma,Free Delivery,,False,False,False,True
men running shoes,Nike men running shoes Model 858,22398.0,3.7,2110.0,Croma,5 Days,5.0,True,False,False,False
power bank fast charging,Philips power bank fast charging Model 829,27396.0,2.6,1456.0,Croma,Free Delivery,,True,False,False,True
men running shoes,Nike men running shoes Model 627 !!!,31099.0,3.8,3192.0,Reliance Digital,2 Days,2.0,False,False,False,False
air fryer India,LG air fryer India Model 297 !!!,48610.0,3.4,1148.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Puma power bank fast charging Model 354,239860.0,3.9,3870.0,Flipkart,2 Days,2.0,False,True,False,False
men running shoes,Samsung men running shoes Model 646 !!!,31537.0,4.0,2188.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,Philips office chair ergonomic Model 759,40305.0,3.9,4930.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,Samsung microwave oven convection Model 305,49682.0,4.2,4064.0,Reliance Digital,Free Delivery,,False,False,False,True
men running shoes,Boat men running shoes Model 740,18123.0,4.5,1799.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Philips power bank fast charging Model 373,31026.0,4.5,2354.5,Reliance Digital,2 Days,2.0,False,False,True,False
power bank fast charging,Philips power bank fast charging Model 481,3252.0,4.4,4842.0,Amazon,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 232,6725.0,3.9,800.0,Flipkart,Free Delivery,,False,False,False,True
men running shoes,Puma men running shoes Model 151,22398.0,2.9,741.0,Croma,Free Delivery,,True,False,False,True
microwave oven convection,LG microwave oven convection Model 323,24180.5,3.8,1494.0,Flipkart,Free Delivery,,True,True,False,True
air fryer India,Dell air fryer India Model 476,19141.0,4.1,4829.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,Puma office chair ergonomic Model 823,25335.0,3.4,937.0,Amazon,Free Delivery,,True,False,False,True
microwave oven convection,Boat microwave oven convection Model 294,14590.0,4.1,877.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,Dell air fryer India Model 696,24365.0,3.3,1208.0,Flipkart,Free Delivery,,True,False,False,True
office chair ergonomic,Nike office chair ergonomic Model 378,8156.0,4.8,1246.0,Croma,5 Days,5.0,False,False,False,False
men running shoes,Samsung men running shoes Model 613,13410.0,2.9,1987.0,Reliance Digital,2 Days,2.0,False,False,False,False
microwave oven convection,Samsung microwave oven convection Model 714,24180.5,3.8,4602.0,Flipkart,Free Delivery,,True,False,False,True
men running shoes,Boat men running shoes Model 506,27212.0,3.1,797.0,Croma,2 Days,2.0,False,False,False,False
men running shoes,Dell men running shoes Model 106,30345.0,4.7,1355.0,Amazon,Free Delivery,,False,False,False,True
air fryer India,HP air fryer India Model 726,40524.0,4.7,95.0,Flipkart,Free Delivery,,False,False,False,True
microwave oven convection,Nike microwave oven convection Model 140 !!!,2510.0,4.5,4517.0,Croma,Free Delivery,,False,False,False,True
men running shoes,Puma men running shoes Model 934,42736.0,3.8,500.0,Amazon,5 Days,5.0,False,False,False,False
air fryer India,Boat air fryer India Model 433 !!!,30954.0,4.2,746.0,Amazon,5 Days,5.0,False,False,False,False
power bank fast charging,Dell power bank fast charging Model 185,13896.0,3.9,963.0,Reliance Digital,5 Days,5.0,False,False,False,False
microwave oven convection,HP microwave oven convection Model 639,4261.0,2.7,2230.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,Nike air fryer India Model 536,8598.0,3.3,1641.0,Croma,5 Days,5.0,False,False,False,False
men running shoes,Puma men running shoes Model 476,48783.0,2.7,3072.0,Flipkart,Free Delivery,,False,False,False,True
men running shoes,Sony men running shoes Model 393,8312.0,4.8,441.0,Croma,Free Delivery,,False,False,False,True
microwave oven convection,HP microwave oven convection Model 455,1099.0,2.6,2526.5,Reliance Digital,2 Days,2.0,False,False,True,False
men running shoes,Philips men running shoes Model 904,28926.0,3.2,4894.0,Amazon,2 Days,2.0,False,False,False,False
office chair ergonomic,Puma office chair ergonomic Model 559,200380.0,4.1,1363.0,Croma,Free Delivery,,False,False,False,True
air fryer India,Boat air fryer India Model 881,44221.0,3.8,3337.0,Flipkart,2 Days,2.0,False,True,False,False
power bank fast charging,Boat power bank fast charging Model 685,13683.0,4.5,2173.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Puma office chair ergonomic Model 296,12559.0,4.4,2806.0,Reliance Digital,Free Delivery,,False,False,False,True
microwave oven convection,Puma microwave oven convection Model 195,12872.0,4.4,629.0,Amazon,5 Days,5.0,False,False,False,False
microwave oven convection,Boat microwave oven convection Model 919,27029.0,4.6,4765.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,LG air fryer India Model 497,1734.0,4.9,1240.0,Amazon,Free Delivery,,False,False,False,True
men running shoes,Sony men running shoes Model 630,25956.0,3.7,3445.0,Amazon,5 Days,5.0,False,True,False,False
microwave oven convection,Boat microwave oven convection Model 727 !!!,16473.0,3.8,4296.0,Croma,Free Delivery,,False,True,False,True
air fryer India,Dell air fryer India Model 238,8235.0,3.0,351.0,Croma,5 Days,5.0,False,False,False,False
microwave oven convection,Philips microwave oven convection Model 652,26565.0,2.6,3497.0,Amazon,2 Days,2.0,False,False,False,False
microwave oven convection,Samsung microwave oven convection Model 126 !!!,29631.0,3.6,531.0,Amazon,2 Days,2.0,False,False,False,False
men running shoes,Philips men running shoes Model 411,25279.0,3.4,2261.0,Amazon,5 Days,5.0,False,False,False,False
air fryer India,HP air fryer India Model 755,11309.0,3.6,4502.0,Flipkart,2 Days,2.0,False,False,False,False
men running shoes,Samsung men running shoes Model 188,22398.0,3.6,4555.0,Croma,5 Days,5.0,True,False,False,False
air fryer India,Dell air fryer India Model 243,18440.0,2.6,3171.0,Amazon,Free Delivery,,False,False,False,True
air fryer India,LG air fryer India Model 520,24365.0,3.3,1279.0,Croma,2 Days,2.0,True,False,False,False
air fryer India,Samsung air fryer India Model 896,24365.0,3.2,2853.0,Amazon,2 Days,2.0,True,False,False,False
office chair ergonomic,Boat office chair ergonomic Model 163,49391.0,4.0,1681.0,Reliance Digital,Free Delivery,,False,False,False,True
men running shoes,Dell men running shoes Model 873,36201.0,3.7,600.0,Flipkart,5 Days,5.0,False,False,False,False
power bank fast charging,LG power bank fast charging Model 346,17711.0,3.6,608.0,Croma,2 Days,2.0,False,False,False,False
power bank fast charging,Samsung power bank fast charging Model 316,29321.0,3.8,2779.0,Amazon,5 Days,5.0,False,False,False,False
microwave oven convection,Philips microwave oven convection Model 381,24180.5,4.4,4638.0,Croma,5 Days,5.0,True,False,False,False
microwave oven convection,LG microwave oven convection Model 152,5102.0,2.8,2118.0,Reliance Digital,5 Days,5.0,False,False,False,False
microwave oven convection,HP microwave oven convection Model 770,1253.0,3.6,1177.0,Flipkart,5 Days,5.0,False,False,False,False
microwave oven convection,Puma microwave oven convection Model 996,42455.0,2.7,533.0,Croma,2 Days,2.0,False,False,False,False
power bank fast charging,Boat power bank fast charging Model 927 !!!,5855.0,4.7,3908.0,Croma,2 Days,2.0,False,False,False,False
men running shoes,LG men running shoes Model 260,7350.0,3.8,2107.0,Amazon,Free Delivery,,False,False,False,True
power bank fast charging,Nike power bank fast charging Model 112 !!!,27396.0,4.9,1869.0,Reliance Digital,Free Delivery,,True,False,False,True
men running shoes,Samsung men running shoes Model 170,20645.0,3.7,679.0,Reliance Digital,Free Delivery,,False,True,False,True
air fryer India,Puma air fryer India Model 311 !!!,38802.0,4.0,1316.0,Amazon,5 Days,5.0,False,False,False,False
microwave oven convection,Dell microwave oven convection Model 924,1432.0,4.8,2003.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Sony office chair ergonomic Model 493,25335.0,3.5,252.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,Dell air fryer India Model 603 !!!,18674.0,3.8,4850.0,Amazon,Free Delivery,,False,True,False,True
microwave oven convection,LG microwave oven convection Model 741,12854.0,4.0,1502.0,Croma,5 Days,5.0,False,False,False,False
office chair ergonomic,Puma office chair ergonomic Model 946,27326.0,4.4,3197.0,Amazon,5 Days,5.0,False,False,False,False
office chair ergonomic,Sony office chair ergonomic Model 491 !!!,29394.0,3.0,485.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,LG air fryer India Model 268,18575.0,2.8,1910.0,Croma,5 Days,5.0,False,False,False,False
power bank fast charging,Dell power bank fast charging Model 484,27396.0,3.0,1454.0,Croma,2 Days,2.0,True,False,False,False
air fryer India,Dell air fryer India Model 521,28686.0,5.0,640.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,Samsung air fryer India Model 897,32149.0,3.9,1417.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,Samsung air fryer India Model 509,33415.0,3.7,418.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Puma office chair ergonomic Model 834,26972.0,4.4,3119.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Sony office chair ergonomic Model 630,25335.0,4.9,3572.0,Reliance Digital,Free Delivery,,True,False,False,True
air fryer India,Nike air fryer India Model 162,48988.0,4.1,4559.0,Flipkart,5 Days,5.0,False,False,False,False
men running shoes,Nike men running shoes Model 454,22398.0,3.7,2249.0,Reliance Digital,Free Delivery,,True,True,False,True
microwave oven convection,HP microwave oven convection Model 594,2169.0,3.8,3203.0,Amazon,Free Delivery,,False,True,False,True
power bank fast charging,HP power bank fast charging Model 834,27396.0,4.8,2734.0,Reliance Digital,Free Delivery,,True,False,False,True
men running shoes,Boat men running shoes Model 987,22398.0,4.4,1199.0,Amazon,Free Delivery,,True,False,False,True
air fryer India,Puma air fryer India Model 209,222300.0,3.6,3271.0,Amazon,Free Delivery,,False,False,False,True
men running shoes,Boat men running shoes Model 581,22398.0,2.9,3362.0,Amazon,2 Days,2.0,True,False,False,False
power bank fast charging,HP power bank fast charging Model 605,24658.0,4.1,2491.0,Reliance Digital,2 Days,2.0,False,False,False,False
air fryer India,Boat air fryer India Model 535,33365.0,3.6,1179.0,Amazon,5 Days,5.0,False,False,False,False
men running shoes,Samsung men running shoes Model 931,22549.0,2.9,2761.0,Flipkart,5 Days,5.0,False,False,False,False
power bank fast charging,HP power bank fast charging Model 250,38959.0,4.6,579.0,Reliance Digital,2 Days,2.0,False,False,False,False
microwave oven convection,Samsung microwave oven convection Model 788,28251.0,3.3,4604.0,Amazon,Free Delivery,,False,False,False,True
men running shoes,Boat men running shoes Model 420,26404.0,3.9,718.0,Croma,Free Delivery,,False,False,False,True
air fryer India,Dell air fryer India Model 323,34760.0,4.2,2520.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,Samsung microwave oven convection Model 354,16888.0,2.9,1267.0,Reliance Digital,5 Days,5.0,False,False,False,False
microwave oven convection,Philips microwave oven convection Model 565,28852.0,3.8,4195.0,Flipkart,Free Delivery,,False,True,False,True
power bank fast charging,Samsung power bank fast charging Model 596,26397.0,3.3,1033.0,Reliance Digital,Free Delivery,,False,False,False,True
microwave oven convection,Nike microwave oven convection Model 845,46529.0,4.7,1118.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,Puma air fryer India Model 818,4964.0,4.1,732.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,Nike air fryer India Model 470,33735.0,2.7,1710.0,Amazon,2 Days,2.0,False,False,False,False
men running shoes,LG men running shoes Model 990,22398.0,4.0,1413.0,Croma,5 Days,5.0,True,False,False,False
men running shoes,Nike men running shoes Model 785,24799.0,3.4,246.0,Flipkart,5 Days,5.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 755,9463.0,3.7,3340.0,Flipkart,Free Delivery,,False,True,False,True
office chair ergonomic,Dell office chair ergonomic Model 884,7331.0,4.1,2179.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Boat office chair ergonomic Model 172 !!!,28498.0,3.7,4784.0,Reliance Digital,Free Delivery,,False,True,False,True
power bank fast charging,Sony power bank fast charging Model 154,33036.0,3.9,3288.0,Reliance Digital,Free Delivery,,False,True,False,True
men running shoes,Boat men running shoes Model 762 !!!,18772.0,3.4,347.0,Reliance Digital,Free Delivery,,False,False,False,True
power bank fast charging,Nike power bank fast charging Model 813,49195.0,4.1,2711.0,Croma,Free Delivery,,False,False,False,True
microwave oven convection,LG microwave oven convection Model 306,8035.0,4.7,4121.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Dell power bank fast charging Model 291,1087.0,2.6,1882.0,Croma,5 Days,5.0,False,False,False,False
power bank fast charging,LG power bank fast charging Model 347,16861.0,4.4,1826.0,Croma,2 Days,2.0,False,False,False,False
power bank fast charging,LG power bank fast charging Model 649,26039.0,4.1,248.0,Flipkart,2 Days,2.0,False,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 210,34006.0,4.6,2854.0,Flipkart,Free Delivery,,False,False,False,True
men running shoes,HP men running shoes Model 454,30364.0,3.7,660.0,Amazon,5 Days,5.0,False,True,False,False
men running shoes,LG men running shoes Model 174,22398.0,3.7,4029.0,Amazon,5 Days,5.0,True,False,False,False
air fryer India,Nike air fryer India Model 543 !!!,24365.0,3.8,4051.0,Croma,5 Days,5.0,True,False,False,False
power bank fast charging,LG power bank fast charging Model 344,25192.0,3.9,1871.0,Flipkart,Free Delivery,,False,True,False,True
office chair ergonomic,Samsung office chair ergonomic Model 656 !!!,41403.0,2.8,135.0,Amazon,Free Delivery,,False,False,False,True
power bank fast charging,LG power bank fast charging Model 620,7596.0,2.5,3981.0,Flipkart,2 Days,2.0,False,False,False,False
microwave oven convection,Nike microwave oven convection Model 724,43854.0,3.5,3729.0,Croma,5 Days,5.0,False,False,False,False
men running shoes,Nike men running shoes Model 955,12436.0,2.8,4004.0,Amazon,2 Days,2.0,False,False,False,False
power bank fast charging,Nike power bank fast charging Model 543,19052.0,4.2,3428.0,Flipkart,5 Days,5.0,False,False,False,False
microwave oven convection,Philips microwave oven convection Model 269,47068.0,3.9,1802.0,Reliance Digital,Free Delivery,,False,False,False,True
power bank fast charging,Dell power bank fast charging Model 653,46043.0,4.2,1541.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,Nike air fryer India Model 396,24365.0,2.6,2520.0,Reliance Digital,5 Days,5.0,True,False,True,False
office chair ergonomic,Nike office chair ergonomic Model 771,29337.0,3.6,1541.0,Flipkart,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 730,15938.0,3.3,3328.0,Amazon,Free Delivery,,False,False,False,True
microwave oven convection,LG microwave oven convection Model 878,24180.5,2.8,2854.0,Amazon,5 Days,5.0,True,False,False,False
air fryer India,LG air fryer India Model 168,24365.0,2.7,2233.0,Flipkart,Free Delivery,,True,False,False,True
men running shoes,Philips men running shoes Model 376,22398.0,4.4,2555.0,Flipkart,5 Days,5.0,True,False,False,False
office chair ergonomic,HP office chair ergonomic Model 674,41684.0,3.7,3074.0,Croma,Free Delivery,,False,False,False,True
air fryer India,Sony air fryer India Model 906,41305.0,3.9,3574.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Samsung office chair ergonomic Model 398,31075.0,4.7,1146.0,Amazon,Free Delivery,,False,False,False,True
men running shoes,Dell men running shoes Model 652,30140.0,2.9,807.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Sony power bank fast charging Model 334,9499.0,4.9,4207.0,Croma,Free Delivery,,False,False,False,True
men running shoes,Philips men running shoes Model 277,31389.0,4.3,4321.0,Croma,5 Days,5.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 658,4438.0,3.7,40.0,Amazon,5 Days,5.0,False,True,False,False
air fryer India,Dell air fryer India Model 580,17961.0,3.1,4995.0,Flipkart,2 Days,2.0,False,False,False,False
office chair ergonomic,Dell office chair ergonomic Model 249 !!!,9264.0,3.3,609.0,Reliance Digital,Free Delivery,,False,False,False,True
microwave oven convection,LG microwave oven convection Model 223,46052.0,4.5,2531.0,Croma,Free Delivery,,False,False,False,True
air fryer India,LG air fryer India Model 237,3117.0,3.7,748.0,Croma,Free Delivery,,False,False,False,True
air fryer India,LG air fryer India Model 520,28421.0,4.6,2786.0,Reliance Digital,5 Days,5.0,False,False,False,False
air fryer India,Dell air fryer India Model 376,48528.0,2.6,3673.0,Flipkart,Free Delivery,,False,False,False,True
microwave oven convection,Puma microwave oven convection Model 544,48582.0,3.1,3036.0,Flipkart,5 Days,5.0,False,False,False,False
office chair ergonomic,HP office chair ergonomic Model 112,31474.0,3.0,4517.0,Croma,Free Delivery,,False,False,False,True
air fryer India,Nike air fryer India Model 635 !!!,23979.0,3.8,384.0,Amazon,2 Days,2.0,False,True,False,False
office chair ergonomic,Philips office chair ergonomic Model 883,25335.0,3.4,3442.0,Amazon,2 Days,2.0,True,False,False,False
office chair ergonomic,Boat office chair ergonomic Model 505,17335.0,4.9,2038.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,Nike office chair ergonomic Model 457,6006.0,3.4,1498.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,Philips air fryer India Model 669 !!!,13652.0,2.7,2243.0,Amazon,2 Days,2.0,False,False,False,False
men running shoes,HP men running shoes Model 974,13155.0,3.6,2057.0,Flipkart,2 Days,2.0,False,False,False,False
microwave oven convection,Sony microwave oven convection Model 861,14160.0,5.0,1594.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Boat office chair ergonomic Model 534,49386.0,4.1,916.0,Croma,Free Delivery,,False,False,False,True
power bank fast charging,Boat power bank fast charging Model 257,48691.0,4.8,539.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,Sony office chair ergonomic Model 116,39770.0,4.2,617.0,Reliance Digital,2 Days,2.0,False,False,False,False
air fryer India,Sony air fryer India Model 725,22083.0,2.5,3667.0,Flipkart,5 Days,5.0,False,False,False,False
